date        time     P_O_Lye2_178moh   T_Lye2_178moh   T_Lye2_178moh          Q_Lye2 
dd.mm.yyyy  hh:mm:ss              mm             grC             grC            m3/s 
10.09.2010  00:00:00           0.000          15.200          15.200           0.010 
11.09.2010  00:00:00           0.000          14.750          14.750           0.050 
12.09.2010  00:00:00          19.250          13.950          13.950           0.050 
13.09.2010  00:00:00           4.650          12.200          12.200           0.070 
14.09.2010  00:00:00          17.450          12.500          12.500           0.220 
15.09.2010  00:00:00          10.850          10.350          10.350           0.360 
16.09.2010  00:00:00          12.450           9.100           9.100           0.250 
17.09.2010  00:00:00          18.600          10.450          10.450           0.360 
18.09.2010  00:00:00          10.800           9.400           9.400           0.260 
19.09.2010  00:00:00          13.750           9.650           9.650           0.420 
20.09.2010  00:00:00           8.750           9.000           9.000           0.230 
21.09.2010  00:00:00          10.650           8.550           8.550           0.120 
22.09.2010  00:00:00           0.000           9.400           9.400           0.060 
23.09.2010  00:00:00           0.000          12.200          12.200           0.050 
24.09.2010  00:00:00           2.350          12.650          12.650           0.040 
25.09.2010  00:00:00           0.000           9.850           9.850           0.030 
26.09.2010  00:00:00           0.000          11.250          11.250           0.020 
27.09.2010  00:00:00           0.000          10.600          10.600           0.020 
28.09.2010  00:00:00           0.000           9.850           9.850           0.020 
29.09.2010  00:00:00           0.000           8.200           8.200           0.010 
30.09.2010  00:00:00           0.000           9.550           9.550           0.010 
01.10.2010  00:00:00           0.000          10.050          10.050           0.010 
02.10.2010  00:00:00           0.000          10.250          10.250           0.020 
03.10.2010  00:00:00           7.700          11.000          11.000           0.150 
04.10.2010  00:00:00          22.950          13.200          13.200           0.630 
05.10.2010  00:00:00          35.100          12.550          12.550           0.270 
06.10.2010  00:00:00          11.050          12.650          12.650           1.040 
07.10.2010  00:00:00          43.850          11.900          11.900           0.230 
08.10.2010  00:00:00           0.000          11.350          11.350           0.070 
09.10.2010  00:00:00           0.000          11.000          11.000           0.040 
10.10.2010  00:00:00           0.000           9.150           9.150           0.030 
11.10.2010  00:00:00           0.200           7.400           7.400           0.030 
12.10.2010  00:00:00           0.000           7.700           7.700           0.020 
13.10.2010  00:00:00           0.000           7.350           7.350           0.020 
14.10.2010  00:00:00           1.550           8.500           8.500           0.020 
15.10.2010  00:00:00           2.400           7.600           7.600           0.030 
16.10.2010  00:00:00           2.250           4.600           4.600           0.020 
17.10.2010  00:00:00           0.000           4.950           4.950           0.020 
18.10.2010  00:00:00           6.050           7.400           7.400           0.100 
19.10.2010  00:00:00          15.700           7.750           7.750           0.190 
20.10.2010  00:00:00           0.000           6.100           6.100           0.060 
21.10.2010  00:00:00           4.800           2.050           2.050           0.060 
22.10.2010  00:00:00          13.000           2.450           2.450           0.140 
23.10.2010  00:00:00           6.050           4.600           4.600           0.130 
24.10.2010  00:00:00           0.000           3.400           3.400           0.060 
25.10.2010  00:00:00           1.300           3.400           3.400           0.050 
26.10.2010  00:00:00           3.250           2.800           2.800           0.050 
27.10.2010  00:00:00           8.150           6.550           6.550           0.170 
28.10.2010  00:00:00           5.750           9.300           9.300           0.130 
29.10.2010  00:00:00           6.400           8.500           8.500           0.190 
30.10.2010  00:00:00          14.050           9.900           9.900           0.190 
31.10.2010  00:00:00           6.250           9.600           9.600           0.080 
01.11.2010  00:00:00           4.600           8.050           8.050           0.050 
02.11.2010  00:00:00           6.050           6.250           6.250           0.150 
03.11.2010  00:00:00           4.700           9.200           9.200           0.130 
04.11.2010  00:00:00           8.300           6.900           6.900           0.120 
05.11.2010  00:00:00           4.300           4.850           4.850           0.120 
06.11.2010  00:00:00           3.700           5.300           5.300           0.080 
07.11.2010  00:00:00           2.800           2.700           2.700           0.050 
08.11.2010  00:00:00           1.950           2.200           2.200           0.040 
09.11.2010  00:00:00           0.000           2.100           2.100           0.030 
10.11.2010  00:00:00           0.000           1.150           1.150           0.020 
11.11.2010  00:00:00           0.000           0.300           0.300           0.040 
12.11.2010  00:00:00           8.550           4.150           4.150           0.050 
13.11.2010  00:00:00           3.750           4.750           4.750           0.100 
14.11.2010  00:00:00           8.800           4.500           4.500           0.130 
15.11.2010  00:00:00           6.000           3.900           3.900           0.090 
16.11.2010  00:00:00           0.450           3.050           3.050           0.040 
17.11.2010  00:00:00           0.150           4.200           4.200           0.030 
18.11.2010  00:00:00           0.000           3.000           3.000           0.020 
19.11.2010  00:00:00           0.000          -0.200          -0.200           0.020 
20.11.2010  00:00:00           0.000           0.050           0.050           0.020 
21.11.2010  00:00:00           0.600           1.150           1.150           0.020 
22.11.2010  00:00:00           0.300           2.650           2.650           0.010 
23.11.2010  00:00:00           0.150           0.300           0.300           0.010 
24.11.2010  00:00:00           0.000          -2.900          -2.900           0.010 
25.11.2010  00:00:00           0.000          -5.100          -5.100           0.010 
26.11.2010  00:00:00           0.000          -6.850          -6.850           0.010 
27.11.2010  00:00:00           0.000          -7.600          -7.600           0.010 
28.11.2010  00:00:00           0.000          -6.050          -6.050           0.010 
29.11.2010  00:00:00           0.000          -4.700          -4.700           0.010 
30.11.2010  00:00:00           0.000          -5.600          -5.600           0.000 
01.12.2010  00:00:00           0.000          -7.100          -7.100           0.000 
02.12.2010  00:00:00           0.000          -6.750          -6.750           0.000 
03.12.2010  00:00:00           0.000          -8.250          -8.250           0.000 
04.12.2010  00:00:00           0.000          -5.550          -5.550           0.000 
05.12.2010  00:00:00           5.250           0.150           0.150           0.010 
06.12.2010  00:00:00           2.300          -2.000          -2.000           0.000 
07.12.2010  00:00:00           0.000          -6.250          -6.250           0.000 
08.12.2010  00:00:00           2.150          -1.900          -1.900           0.000 
09.12.2010  00:00:00           5.650          -2.500          -2.500           0.000 
10.12.2010  00:00:00           0.000          -4.300          -4.300           0.050 
11.12.2010  00:00:00          17.650           4.200           4.200           0.330 
12.12.2010  00:00:00           2.300           3.700           3.700           0.050 
13.12.2010  00:00:00           0.700           0.850           0.850           0.020 
14.12.2010  00:00:00           0.000          -1.500          -1.500           0.020 
15.12.2010  00:00:00           0.600          -1.550          -1.550           0.020 
16.12.2010  00:00:00           8.950           0.850           0.850           0.100 
17.12.2010  00:00:00           3.200          -4.400          -4.400           0.030 
18.12.2010  00:00:00           0.000          -2.950          -2.950           0.020 
19.12.2010  00:00:00           0.000          -2.350          -2.350           0.010 
20.12.2010  00:00:00           0.000          -6.600          -6.600           0.010 
21.12.2010  00:00:00           0.000          -8.950          -8.950           0.010 
22.12.2010  00:00:00           3.600          -5.150          -5.150           0.010 
23.12.2010  00:00:00           0.000          -6.550          -6.550           0.010 
24.12.2010  00:00:00           0.000          -5.100          -5.100           0.000 
25.12.2010  00:00:00           0.000          -7.350          -7.350           0.000 
26.12.2010  00:00:00           0.000          -8.800          -8.800           0.000 
27.12.2010  00:00:00           0.000         -10.350         -10.350           0.000 
28.12.2010  00:00:00           0.000          -7.450          -7.450           0.000 
29.12.2010  00:00:00           0.000          -3.450          -3.450           0.000 
30.12.2010  00:00:00           0.000          -3.550          -3.550           0.010 
31.12.2010  00:00:00           1.050           1.450           1.450           0.020 
01.01.2011  00:00:00           2.050           3.250           3.250           0.030 
02.01.2011  00:00:00           0.000           1.150           1.150           0.010 
03.01.2011  00:00:00           0.000          -2.800          -2.800           0.010 
04.01.2011  00:00:00           6.800           1.350           1.350           0.110 
05.01.2011  00:00:00          12.750           2.800           2.800           0.360 
06.01.2011  00:00:00          25.450           1.750           1.750           0.150 
07.01.2011  00:00:00           2.800          -0.450          -0.450           0.030 
08.01.2011  00:00:00           0.000          -0.150          -0.150           0.040 
09.01.2011  00:00:00           2.950           3.350           3.350           0.090 
10.01.2011  00:00:00           5.250           2.850           2.850           0.130 
11.01.2011  00:00:00          15.250           3.450           3.450           0.470 
12.01.2011  00:00:00          14.250           0.800           0.800           0.070 
13.01.2011  00:00:00           1.150          -1.250          -1.250           0.040 
14.01.2011  00:00:00           1.700           2.600           2.600           0.060 
15.01.2011  00:00:00           3.100           2.100           2.100           0.090 
16.01.2011  00:00:00           9.000           3.950           3.950           0.360 
17.01.2011  00:00:00           3.700           5.950           5.950           0.090 
18.01.2011  00:00:00           0.300           3.600           3.600           0.040 
19.01.2011  00:00:00           1.000           2.100           2.100           0.030 
20.01.2011  00:00:00           0.200          -1.450          -1.450           0.020 
21.01.2011  00:00:00           0.550          -0.350          -0.350           0.050 
22.01.2011  00:00:00           4.800           3.800           3.800           0.040 
23.01.2011  00:00:00           0.400           4.200           4.200           0.040 
24.01.2011  00:00:00           0.550           4.250           4.250           0.060 
25.01.2011  00:00:00           2.900           3.400           3.400           0.060 
26.01.2011  00:00:00           0.000          -0.150          -0.150           0.030 
27.01.2011  00:00:00           0.000          -2.300          -2.300           0.020 
28.01.2011  00:00:00           0.000          -2.800          -2.800           0.020 
29.01.2011  00:00:00           0.100           1.950           1.950           0.020 
30.01.2011  00:00:00           1.050           2.200           2.200           0.010 
31.01.2011  00:00:00           2.500           2.350           2.350           0.020 
01.02.2011  00:00:00           6.800           4.100           4.100           0.190 
02.02.2011  00:00:00           5.600           3.950           3.950           0.280 
03.02.2011  00:00:00          21.750           3.700           3.700           0.250 
04.02.2011  00:00:00           7.800           2.150           2.150           0.130 
05.02.2011  00:00:00           5.850           2.650           2.650           0.180 
06.02.2011  00:00:00           2.150           3.250           3.250           0.080 
07.02.2011  00:00:00           0.250           2.250           2.250           0.140 
08.02.2011  00:00:00          17.250           2.950           2.950           0.230 
09.02.2011  00:00:00           2.350           1.550           1.550           0.080 
10.02.2011  00:00:00           3.450           2.000           2.000           0.130 
11.02.2011  00:00:00           5.900           3.850           3.850           0.070 
12.02.2011  00:00:00           0.000          -3.250          -3.250           0.030 
13.02.2011  00:00:00           0.000          -1.150          -1.150           0.020 
14.02.2011  00:00:00           0.000           0.150           0.150           0.010 
15.02.2011  00:00:00           0.000          -3.400          -3.400           0.010 
16.02.2011  00:00:00           0.000          -3.400          -3.400           0.010 
17.02.2011  00:00:00           0.000          -2.450          -2.450           0.010 
18.02.2011  00:00:00           0.000          -1.800          -1.800           0.010 
19.02.2011  00:00:00           0.000          -5.300          -5.300           0.010 
20.02.2011  00:00:00           0.000          -5.750          -5.750           0.010 
21.02.2011  00:00:00           0.000          -5.700          -5.700           0.010 
22.02.2011  00:00:00           0.000          -4.250          -4.250           0.000 
23.02.2011  00:00:00           0.000          -4.700          -4.700           0.000 
24.02.2011  00:00:00           0.000          -3.650          -3.650           0.000 
25.02.2011  00:00:00           1.500           1.550           1.550           0.010 
26.02.2011  00:00:00           5.200           4.300           4.300           0.040 
27.02.2011  00:00:00          13.100           2.350           2.350           0.040 
28.02.2011  00:00:00           2.450           0.950           0.950           0.020 
01.03.2011  00:00:00           0.000           0.600           0.600           0.020 
02.03.2011  00:00:00           0.000           1.950           1.950           0.010 
03.03.2011  00:00:00           0.550           1.600           1.600           0.010 
04.03.2011  00:00:00           0.350           2.100           2.100           0.020 
05.03.2011  00:00:00           1.050           3.550           3.550           0.020 
06.03.2011  00:00:00           0.000           0.650           0.650           0.010 
07.03.2011  00:00:00           0.000          -0.150          -0.150           0.010 
08.03.2011  00:00:00           0.050           1.800           1.800           0.020 
09.03.2011  00:00:00           8.150           2.100           2.100           0.060 
10.03.2011  00:00:00           5.550           0.500           0.500           0.050 
11.03.2011  00:00:00          10.350          -1.000          -1.000           0.040 
12.03.2011  00:00:00           6.300           1.050           1.050           0.040 
13.03.2011  00:00:00           1.000           2.200           2.200           0.110 
14.03.2011  00:00:00           3.850           3.900           3.900           0.210 
15.03.2011  00:00:00           1.200           3.500           3.500           0.090 
16.03.2011  00:00:00           0.000           3.800           3.800           0.040 
17.03.2011  00:00:00           0.000           2.600           2.600           0.030 
18.03.2011  00:00:00           2.350           1.500           1.500           0.030 
19.03.2011  00:00:00           4.050           1.400           1.400           0.030 
20.03.2011  00:00:00           0.000           3.100           3.100           0.030 
21.03.2011  00:00:00           1.400           4.500           4.500           0.040 
22.03.2011  00:00:00           2.450           5.550           5.550           0.050 
23.03.2011  00:00:00           1.100           4.450           4.450           0.050 
24.03.2011  00:00:00           0.150           5.200           5.200           0.040 
25.03.2011  00:00:00           0.200           2.850           2.850           0.040 
26.03.2011  00:00:00           0.000          -0.300          -0.300           0.030 
27.03.2011  00:00:00           0.000          -0.450          -0.450           0.040 
28.03.2011  00:00:00           3.700           1.500           1.500           0.040 
29.03.2011  00:00:00           1.600           2.850           2.850           0.040 
30.03.2011  00:00:00           0.000           1.100           1.100           0.030 
31.03.2011  00:00:00           0.000           4.050           4.050           0.030 
01.04.2011  00:00:00           2.300           5.350           5.350           0.030 
02.04.2011  00:00:00           0.850           6.750           6.750           0.030 
03.04.2011  00:00:00           1.550           7.250           7.250           0.030 
04.04.2011  00:00:00           2.600           5.650           5.650           0.040 
05.04.2011  00:00:00           2.800           4.800           4.800           0.140 
06.04.2011  00:00:00          15.450           6.400           6.400           0.220 
07.04.2011  00:00:00           9.200           6.550           6.550           0.180 
08.04.2011  00:00:00           4.250           5.150           5.150           0.160 
09.04.2011  00:00:00           0.200           4.900           4.900           0.080 
10.04.2011  00:00:00           0.000           5.750           5.750           0.050 
11.04.2011  00:00:00           0.000           7.750           7.750           0.050 
12.04.2011  00:00:00           4.150           7.050           7.050           0.050 
13.04.2011  00:00:00           0.100           4.250           4.250           0.040 
14.04.2011  00:00:00           0.000           5.000           5.000           0.030 
15.04.2011  00:00:00           0.500           5.450           5.450           0.030 
16.04.2011  00:00:00           0.000           5.600           5.600           0.030 
17.04.2011  00:00:00           0.000           6.500           6.500           0.030 
18.04.2011  00:00:00           0.000           6.500           6.500           0.020 
19.04.2011  00:00:00           0.000           8.300           8.300           0.020 
20.04.2011  00:00:00           0.000           7.350           7.350           0.020 
21.04.2011  00:00:00           0.000           9.850           9.850           0.020 
22.04.2011  00:00:00           0.000           8.350           8.350           0.020 
23.04.2011  00:00:00           0.000          13.550          13.550           0.020 
24.04.2011  00:00:00           0.000          14.150          14.150           0.020 
25.04.2011  00:00:00           0.000          10.900          10.900           0.020 
26.04.2011  00:00:00           0.000           8.450           8.450           0.020 
27.04.2011  00:00:00           0.000           6.750           6.750           0.020 
28.04.2011  00:00:00           0.000           8.850           8.850           0.020 
29.04.2011  00:00:00           0.000          10.900          10.900           0.020 
30.04.2011  00:00:00           0.000          10.500          10.500           0.010 
01.05.2011  00:00:00           0.000          11.850          11.850           0.010 
02.05.2011  00:00:00           0.100           9.350           9.350           0.010 
03.05.2011  00:00:00           0.000           6.550           6.550           0.020 
04.05.2011  00:00:00           4.400           4.900           4.900           0.020 
05.05.2011  00:00:00           0.150           6.300           6.300           0.010 
06.05.2011  00:00:00           0.000           7.050           7.050           0.010 
07.05.2011  00:00:00           0.650           9.050           9.050           0.010 
08.05.2011  00:00:00           0.000          16.050          16.050           0.010 
09.05.2011  00:00:00           0.000          16.500          16.500           0.010 
10.05.2011  00:00:00           3.050          15.550          15.550           0.020 
11.05.2011  00:00:00           0.250          11.900          11.900           0.010 
12.05.2011  00:00:00           0.000          11.150          11.150           0.010 
13.05.2011  00:00:00           5.250           9.300           9.300           0.030 
14.05.2011  00:00:00           1.100           7.400           7.400           0.090 
15.05.2011  00:00:00          19.250           5.650           5.650           0.120 
16.05.2011  00:00:00           4.300           8.250           8.250           0.070 
17.05.2011  00:00:00           3.650           8.800           8.800           0.070 
18.05.2011  00:00:00           0.500           8.300           8.300           0.180 
19.05.2011  00:00:00          12.500           9.200           9.200           0.100 
20.05.2011  00:00:00           0.650           8.300           8.300           0.060 
21.05.2011  00:00:00           0.450           7.850           7.850           0.040 
22.05.2011  00:00:00           0.150          10.850          10.850           0.060 
23.05.2011  00:00:00           7.250           9.850           9.850           0.160 
24.05.2011  00:00:00          16.250           8.950           8.950           0.180 
25.05.2011  00:00:00           3.250           7.650           7.650           0.100 
26.05.2011  00:00:00           5.000           7.150           7.150           0.100 
27.05.2011  00:00:00           3.750          10.250          10.250           0.090 
28.05.2011  00:00:00           3.200           7.900           7.900           0.210 
29.05.2011  00:00:00          15.050           7.850           7.850           0.150 
30.05.2011  00:00:00           2.600           8.350           8.350           0.120 
31.05.2011  00:00:00          13.200           8.450           8.450           0.210 
01.06.2011  00:00:00           0.000           7.800           7.800           0.090 
02.06.2011  00:00:00           1.900          10.750          10.750           0.070 
03.06.2011  00:00:00           4.700          11.150          11.150           0.060 
04.06.2011  00:00:00           0.000          13.250          13.250           0.050 
05.06.2011  00:00:00           0.000           9.500           9.500           0.040 
06.06.2011  00:00:00           2.600          13.150          13.150           0.120 
07.06.2011  00:00:00          16.750          12.250          12.250           0.150 
08.06.2011  00:00:00           0.150           9.750           9.750           0.100 
09.06.2011  00:00:00           7.550          12.950          12.950           0.130 
10.06.2011  00:00:00           0.000          11.800          11.800           0.070 
11.06.2011  00:00:00           0.000          10.550          10.550           0.060 
12.06.2011  00:00:00           1.050          12.150          12.150           0.050 
13.06.2011  00:00:00           1.900          11.050          11.050           0.050 
14.06.2011  00:00:00           2.550          12.200          12.200           0.050 
15.06.2011  00:00:00           0.450           9.700           9.700           0.040 
16.06.2011  00:00:00           0.000          10.600          10.600           0.040 
17.06.2011  00:00:00           3.950          13.950          13.950           0.050 
18.06.2011  00:00:00           3.200           9.250           9.250           0.040 
19.06.2011  00:00:00           0.000          13.400          13.400           0.030 
20.06.2011  00:00:00           0.000          12.450          12.450           0.030 
21.06.2011  00:00:00           0.000          11.650          11.650           0.030 
22.06.2011  00:00:00           0.150          11.300          11.300           0.020 
23.06.2011  00:00:00           5.600          12.050          12.050           0.050 
24.06.2011  00:00:00           3.200          10.900          10.900           0.040 
25.06.2011  00:00:00           0.950           9.600           9.600           0.030 
26.06.2011  00:00:00           0.000           9.700           9.700           0.030 
27.06.2011  00:00:00           0.600          14.900          14.900           0.030 
28.06.2011  00:00:00           0.050          18.800          18.800           0.070 
29.06.2011  00:00:00          26.200          17.050          17.050           0.690 
30.06.2011  00:00:00          21.600          12.700          12.700           0.200 
01.07.2011  00:00:00           0.000          12.350          12.350           0.090 
02.07.2011  00:00:00           0.150          12.150          12.150           0.080 
03.07.2011  00:00:00          13.450          14.150          14.150           0.210 
04.07.2011  00:00:00           0.100          12.700          12.700           0.110 
05.07.2011  00:00:00           0.150          14.900          14.900           0.080 
06.07.2011  00:00:00           1.350          15.850          15.850           0.090 
07.07.2011  00:00:00          15.100          18.150          18.150           0.190 
08.07.2011  00:00:00           0.000          15.300          15.300           0.140 
09.07.2011  00:00:00          11.400          14.200          14.200           0.500 
10.07.2011  00:00:00          23.450          13.800          13.800           0.440 
11.07.2011  00:00:00           1.550          13.900          13.900           0.160 
12.07.2011  00:00:00           0.750          12.400          12.400           0.090 
13.07.2011  00:00:00           0.000          11.600          11.600           0.070 
14.07.2011  00:00:00           0.000          13.700          13.700           0.060 
15.07.2011  00:00:00           0.000          16.300          16.300           0.060 
16.07.2011  00:00:00           0.000          13.900          13.900           0.060 
17.07.2011  00:00:00           8.700          16.500          16.500           0.360 
18.07.2011  00:00:00          22.250          13.950          13.950           0.250 
19.07.2011  00:00:00          12.700          14.800          14.800           0.450 
20.07.2011  00:00:00          24.300          14.050          14.050           0.370 
21.07.2011  00:00:00           1.000          13.950          13.950           0.140 
22.07.2011  00:00:00           0.000          14.000          14.000           0.100 
23.07.2011  00:00:00           1.850          15.350          15.350           0.120 
24.07.2011  00:00:00           3.550          17.850          17.850           0.230 
25.07.2011  00:00:00          10.450          15.400          15.400           0.210 
26.07.2011  00:00:00           0.000          16.650          16.650           0.100 
27.07.2011  00:00:00           0.000          14.500          14.500           0.070 
28.07.2011  00:00:00           0.000          15.300          15.300           0.060 
29.07.2011  00:00:00           0.000          14.150          14.150           0.060 
30.07.2011  00:00:00           0.000          14.500          14.500           0.050 
31.07.2011  00:00:00           0.000          14.700          14.700           0.050 
01.08.2011  00:00:00           0.000          14.400          14.400           0.050 
02.08.2011  00:00:00           0.000          15.650          15.650           0.040 
03.08.2011  00:00:00           0.000          17.000          17.000           0.040 
04.08.2011  00:00:00           0.000          20.500          20.500           0.050 
05.08.2011  00:00:00           2.550          18.300          18.300           0.090 
06.08.2011  00:00:00           7.150          15.350          15.350           0.060 
07.08.2011  00:00:00           0.750          13.100          13.100           0.120 
08.08.2011  00:00:00          13.900          13.650          13.650           0.300 
09.08.2011  00:00:00           8.050          12.050          12.050           0.150 
10.08.2011  00:00:00           2.150          11.600          11.600           0.180 
11.08.2011  00:00:00           5.650          10.000          10.000           0.110 
12.08.2011  00:00:00           0.000          13.650          13.650           0.070 
13.08.2011  00:00:00           0.000          13.700          13.700           0.060 
14.08.2011  00:00:00           0.000          16.550          16.550           0.070 
15.08.2011  00:00:00           5.350          15.500          15.500           0.060 
16.08.2011  00:00:00           0.400          13.700          13.700           0.050 
17.08.2011  00:00:00           0.000          12.800          12.800           0.060 
18.08.2011  00:00:00           2.950          13.800          13.800           0.050 
19.08.2011  00:00:00           0.000          13.500          13.500           0.050 
20.08.2011  00:00:00           4.200          12.200          12.200           0.070 
21.08.2011  00:00:00           6.200          13.050          13.050           0.280 
22.08.2011  00:00:00          16.700          12.800          12.800           0.160 
23.08.2011  00:00:00           0.000          12.750          12.750           0.090 
24.08.2011  00:00:00           0.900          15.050          15.050           0.080 
25.08.2011  00:00:00           1.900          14.450          14.450           0.070 
26.08.2011  00:00:00           0.200          15.200          15.200           0.090 
27.08.2011  00:00:00           3.150          18.550          18.550           0.100 
28.08.2011  00:00:00           2.300          13.550          13.550           0.230 
29.08.2011  00:00:00          16.600          11.500          11.500           0.300 
30.08.2011  00:00:00           8.100          13.000          13.000           0.260 
31.08.2011  00:00:00           3.350          11.550          11.550           0.150 
01.09.2011  00:00:00           0.300          12.600          12.600           0.110 
02.09.2011  00:00:00           0.000          13.250          13.250           0.090 
03.09.2011  00:00:00           3.250          12.350          12.350           0.100 
04.09.2011  00:00:00           0.000          15.600          15.600           0.080 
05.09.2011  00:00:00           8.500          15.350          15.350           0.060 
06.09.2011  00:00:00           5.700          12.600          12.600           0.490 
07.09.2011  00:00:00          26.650          12.500          12.500           0.270 
08.09.2011  00:00:00          14.050          10.350          10.350           0.190 
09.09.2011  00:00:00           3.600          10.550          10.550           0.090 
10.09.2011  00:00:00           3.500          11.450          11.450           0.070 
11.09.2011  00:00:00           3.750          15.500          15.500           0.070 
12.09.2011  00:00:00           6.050          13.400          13.400           0.450 
13.09.2011  00:00:00          27.950          13.000          13.000           0.570 
14.09.2011  00:00:00          14.800          11.750          11.750           0.220 
15.09.2011  00:00:00           6.300          10.150          10.150           0.080 
16.09.2011  00:00:00           0.500           9.450           9.450           0.040 
17.09.2011  00:00:00           0.000           9.200           9.200           0.030 
18.09.2011  00:00:00           3.200          11.450          11.450           0.050 
19.09.2011  00:00:00          12.800          11.950          11.950           0.150 
20.09.2011  00:00:00           6.500          11.550          11.550           0.100 
21.09.2011  00:00:00           2.650          11.100          11.100           0.100 
22.09.2011  00:00:00          13.300          11.050          11.050           0.170 
23.09.2011  00:00:00           7.650          10.050          10.050           0.100 
24.09.2011  00:00:00           1.950          11.050          11.050           0.050 
25.09.2011  00:00:00           0.000          12.950          12.950           0.030 
26.09.2011  00:00:00           7.150          13.350          13.350           0.200 
27.09.2011  00:00:00          12.400          10.600          10.600           0.060 
28.09.2011  00:00:00           2.650          12.000          12.000           0.040 
29.09.2011  00:00:00           0.000          13.050          13.050           0.020 
30.09.2011  00:00:00           0.000          15.850          15.850           0.020 
01.10.2011  00:00:00           0.000          15.300          15.300           0.020 
02.10.2011  00:00:00           0.350          16.650          16.650           0.020 
03.10.2011  00:00:00           3.800          12.100          12.100           0.040 
04.10.2011  00:00:00           3.700          12.200          12.200           0.040 
05.10.2011  00:00:00           3.350          10.200          10.200           0.110 
06.10.2011  00:00:00          12.100          11.150          11.150           0.220 
07.10.2011  00:00:00           9.650           7.700           7.700           0.150 
08.10.2011  00:00:00           3.500           7.100           7.100           0.070 
09.10.2011  00:00:00           0.750           6.750           6.750           0.240 
10.10.2011  00:00:00          19.350           9.300           9.300           0.150 
11.10.2011  00:00:00           3.200           9.300           9.300           0.100 
12.10.2011  00:00:00           7.050           7.850           7.850           0.100 
13.10.2011  00:00:00           0.300           6.550           6.550           0.050 
14.10.2011  00:00:00           0.000           7.650           7.650           0.030 
15.10.2011  00:00:00           0.000           9.750           9.750           0.030 
16.10.2011  00:00:00           0.000           9.450           9.450           0.020 
17.10.2011  00:00:00           1.000          10.300          10.300           0.040 
18.10.2011  00:00:00          11.100           9.550           9.550           0.150 
19.10.2011  00:00:00          14.550           6.500           6.500           0.380 
20.10.2011  00:00:00           9.300           5.100           5.100           0.110 
21.10.2011  00:00:00           0.300           4.000           4.000           0.150 
22.10.2011  00:00:00          13.600           9.550           9.550           0.180 
23.10.2011  00:00:00           0.850           9.400           9.400           0.060 
24.10.2011  00:00:00           0.000           9.150           9.150           0.040 
25.10.2011  00:00:00           0.000           9.400           9.400           0.030 
26.10.2011  00:00:00           0.000           8.700           8.700           0.030 
27.10.2011  00:00:00           0.700           9.200           9.200           0.090 
28.10.2011  00:00:00          21.950          10.100          10.100           0.220 
29.10.2011  00:00:00           0.150           7.900           7.900           0.060 
30.10.2011  00:00:00           7.950          10.100          10.100           0.110 
31.10.2011  00:00:00           0.000           9.800           9.800           0.060 
01.11.2011  00:00:00           0.450          11.000          11.000           0.090 
02.11.2011  00:00:00           9.550          10.250          10.250           0.110 
03.11.2011  00:00:00           0.800           9.650           9.650           0.060 
04.11.2011  00:00:00           0.000          11.200          11.200           0.050 
05.11.2011  00:00:00           2.250          11.500          11.500           0.040 
06.11.2011  00:00:00           2.150          10.750          10.750           0.030 
07.11.2011  00:00:00           0.300           7.350           7.350           0.030 
08.11.2011  00:00:00           0.000           4.550           4.550           0.020 
09.11.2011  00:00:00           0.000           4.900           4.900           0.020 
10.11.2011  00:00:00           0.000           7.450           7.450           0.020 
11.11.2011  00:00:00           0.000           7.450           7.450           0.010 
12.11.2011  00:00:00           0.000           7.200           7.200           0.010 
13.11.2011  00:00:00           0.000           6.150           6.150           0.010 
14.11.2011  00:00:00           0.000           5.650           5.650           0.010 
15.11.2011  00:00:00           0.000           3.800           3.800           0.010 
16.11.2011  00:00:00           0.000           2.900           2.900           0.010 
17.11.2011  00:00:00           0.000           4.100           4.100           0.010 
18.11.2011  00:00:00           0.000           5.850           5.850           0.030 
19.11.2011  00:00:00           6.450          10.000          10.000           0.030 
20.11.2011  00:00:00           0.000           8.500           8.500           0.020 
21.11.2011  00:00:00           0.000           6.050           6.050           0.020 
22.11.2011  00:00:00           0.000           4.450           4.450           0.010 
23.11.2011  00:00:00           0.000           5.900           5.900           0.030 
24.11.2011  00:00:00          10.050           7.150           7.150           0.070 
25.11.2011  00:00:00          15.500           7.700           7.700           0.270 
26.11.2011  00:00:00           4.200           5.400           5.400           0.240 
27.11.2011  00:00:00          15.500           8.850           8.850           0.250 
28.11.2011  00:00:00           2.700           5.800           5.800           0.080 
29.11.2011  00:00:00           2.100           7.050           7.050           0.140 
30.11.2011  00:00:00          16.950           8.300           8.300           0.210 
01.12.2011  00:00:00           2.000           6.850           6.850           0.140 
02.12.2011  00:00:00           6.050           4.550           4.550           0.070 
03.12.2011  00:00:00          12.200           3.000           3.000           0.250 
04.12.2011  00:00:00           4.400           4.700           4.700           0.110 
05.12.2011  00:00:00           1.200           0.950           0.950           0.060 
06.12.2011  00:00:00           3.100           0.250           0.250           0.050 
07.12.2011  00:00:00           9.950           0.950           0.950           0.030 
08.12.2011  00:00:00           1.650          -1.450          -1.450           0.160 
09.12.2011  00:00:00          24.450           2.950           2.950           0.910 
10.12.2011  00:00:00          26.850           2.850           2.850           0.270 
11.12.2011  00:00:00           9.000           3.600           3.600           0.200 
12.12.2011  00:00:00          18.650           4.850           4.850           0.390 
