date        time        P_O_Storgama      ovf_607moh      T_Storgama      ovf_607moh 
dd.mm.yyyy  hh:mm:ss              mm             grC             grC            m3/s 
29.12.2013  00:00:00          13.630           0.970           0.970           0.050 
30.12.2013  00:00:00           0.000          -2.830          -2.830           0.030 
31.12.2013  00:00:00          19.100           0.830           0.830           0.080 
01.01.2014  00:00:00           9.300           1.370           1.370           0.060 
02.01.2014  00:00:00          12.570           0.000           0.000           0.050 
03.01.2014  00:00:00          28.200           0.130           0.130           0.120 
04.01.2014  00:00:00          23.000           1.600           1.600           0.120 
05.01.2014  00:00:00           3.200           1.130           1.130           0.070 
06.01.2014  00:00:00          17.630          -0.200          -0.200           0.040 
07.01.2014  00:00:00           5.230           1.570           1.570           0.080 
08.01.2014  00:00:00           4.030           2.870           2.870           0.090 
09.01.2014  00:00:00           0.100           0.300           0.300           0.040 
10.01.2014  00:00:00           0.000          -2.100          -2.100           0.020 
11.01.2014  00:00:00           0.000          -1.100          -1.100           0.010 
12.01.2014  00:00:00           1.230          -0.800          -0.800           0.010 
13.01.2014  00:00:00           0.000         -10.500         -10.500           0.010 
14.01.2014  00:00:00           2.570         -11.900         -11.900           0.010 
15.01.2014  00:00:00           0.630          -9.030          -9.030           0.010 
16.01.2014  00:00:00           4.030          -7.730          -7.730           0.010 
17.01.2014  00:00:00           8.830          -6.370          -6.370           0.010 
18.01.2014  00:00:00           6.970          -8.770          -8.770           0.010 
19.01.2014  00:00:00           5.870          -8.970          -8.970           0.010 
20.01.2014  00:00:00           0.870          -8.370          -8.370           0.010 
21.01.2014  00:00:00           0.000         -11.100         -11.100           0.010 
22.01.2014  00:00:00           0.000         -10.530         -10.530           0.010 
23.01.2014  00:00:00           0.900         -10.830         -10.830           0.000 
24.01.2014  00:00:00           1.700          -9.970          -9.970           0.010 
25.01.2014  00:00:00           1.730          -9.600          -9.600           0.010 
26.01.2014  00:00:00           0.700          -6.800          -6.800           0.010 
27.01.2014  00:00:00           7.070          -9.530          -9.530           0.010 
28.01.2014  00:00:00           9.400          -6.700          -6.700           0.010 
29.01.2014  00:00:00           2.370          -5.000          -5.000           0.010 
30.01.2014  00:00:00           6.430          -8.430          -8.430           0.010 
31.01.2014  00:00:00           1.970          -9.100          -9.100           0.010 
01.02.2014  00:00:00           0.100          -7.730          -7.730           0.010 
02.02.2014  00:00:00           2.030          -4.600          -4.600           0.010 
03.02.2014  00:00:00           5.430           0.270           0.270           0.010 
04.02.2014  00:00:00           0.100          -0.030          -0.030           0.010 
05.02.2014  00:00:00           1.130          -2.870          -2.870           0.010 
06.02.2014  00:00:00           6.470          -3.370          -3.370           0.010 
07.02.2014  00:00:00          12.870          -2.200          -2.200           0.010 
08.02.2014  00:00:00          15.600          -2.300          -2.300           0.010 
09.02.2014  00:00:00          11.700          -1.600          -1.600           0.010 
10.02.2014  00:00:00          16.730          -0.400          -0.400           0.010 
11.02.2014  00:00:00           0.830          -0.370          -0.370           0.010 
12.02.2014  00:00:00           4.230          -1.570          -1.570           0.010 
13.02.2014  00:00:00           3.600          -2.030          -2.030           0.010 
14.02.2014  00:00:00          21.570          -0.970          -0.970           0.010 
15.02.2014  00:00:00           2.800          -0.500          -0.500           0.010 
16.02.2014  00:00:00          36.600           0.000           0.000           0.010 
17.02.2014  00:00:00           0.000           0.130           0.130           0.010 
18.02.2014  00:00:00           0.000          -2.000          -2.000           0.010 
19.02.2014  00:00:00           4.030          -3.070          -3.070           0.010 
20.02.2014  00:00:00           3.130          -5.770          -5.770           0.010 
21.02.2014  00:00:00          11.570          -4.630          -4.630           0.010 
22.02.2014  00:00:00           4.000          -0.770          -0.770           0.010 
23.02.2014  00:00:00           1.870           0.530           0.530           0.010 
24.02.2014  00:00:00           2.830           2.170           2.170           0.050 
25.02.2014  00:00:00           0.100           1.430           1.430           0.070 
26.02.2014  00:00:00           7.570          -0.200          -0.200           0.040 
27.02.2014  00:00:00           5.630          -0.200          -0.200           0.030 
28.02.2014  00:00:00           6.470          -0.100          -0.100           0.020 
01.03.2014  00:00:00          10.430           0.000           0.000           0.020 
02.03.2014  00:00:00           0.700          -1.470          -1.470           0.020 
03.03.2014  00:00:00          14.570          -1.230          -1.230           0.010 
04.03.2014  00:00:00           0.000          -0.670          -0.670           0.010 
05.03.2014  00:00:00           4.970          -0.800          -0.800           0.010 
06.03.2014  00:00:00           0.000           0.430           0.430           0.020 
07.03.2014  00:00:00           1.130           1.900           1.900           0.050 
08.03.2014  00:00:00           3.270           1.030           1.030           0.080 
09.03.2014  00:00:00           0.000           1.000           1.000           0.050 
10.03.2014  00:00:00           1.300           3.900           3.900           0.070 
11.03.2014  00:00:00           0.530           0.430           0.430           0.050 
12.03.2014  00:00:00           0.000           1.630           1.630           0.030 
13.03.2014  00:00:00           0.000           3.400           3.400           0.030 
14.03.2014  00:00:00           0.000           2.500           2.500           0.050 
15.03.2014  00:00:00           0.200           0.930           0.930           0.030 
16.03.2014  00:00:00           0.000          -0.270          -0.270           0.020 
17.03.2014  00:00:00           0.000           2.800           2.800           0.020 
18.03.2014  00:00:00           0.000          -0.300          -0.300           0.020 
19.03.2014  00:00:00           1.030           1.600           1.600           0.020 
20.03.2014  00:00:00           0.000           3.670           3.670           0.050 
21.03.2014  00:00:00           1.900           3.370           3.370           0.110 
22.03.2014  00:00:00           0.000           0.370           0.370           0.050 
23.03.2014  00:00:00           8.730          -0.800          -0.800           0.030 
24.03.2014  00:00:00           0.300          -1.670          -1.670           0.020 
25.03.2014  00:00:00           0.000          -0.830          -0.830           0.020 
26.03.2014  00:00:00           0.170          -0.470          -0.470           0.020 
27.03.2014  00:00:00           0.830          -1.670          -1.670           0.020 
28.03.2014  00:00:00           0.930           1.170           1.170           0.020 
29.03.2014  00:00:00           0.000           1.430           1.430           0.020 
30.03.2014  00:00:00           0.000           2.300           2.300           0.040 
31.03.2014  00:00:00           0.000           3.070           3.070           0.050 
01.04.2014  00:00:00           0.000           1.100           1.100           0.040 
02.04.2014  00:00:00           0.000          -1.270          -1.270           0.030 
03.04.2014  00:00:00           0.000          -0.900          -0.900           0.030 
04.04.2014  00:00:00           0.000          -0.700          -0.700           0.040 
05.04.2014  00:00:00           0.100          -1.070          -1.070           0.030 
06.04.2014  00:00:00           4.330          -0.530          -0.530           0.030 
07.04.2014  00:00:00           2.770           4.070           4.070           0.100 
08.04.2014  00:00:00          15.000           5.100           5.100           0.230 
09.04.2014  00:00:00           5.970           2.870           2.870           0.130 
10.04.2014  00:00:00           0.000           1.030           1.030           0.080 
11.04.2014  00:00:00           0.600           0.130           0.130           0.050 
12.04.2014  00:00:00           0.000           2.100           2.100           0.060 
13.04.2014  00:00:00           0.100           2.170           2.170           0.080 
14.04.2014  00:00:00           0.000           1.670           1.670           0.080 
15.04.2014  00:00:00           0.000           1.000           1.000           0.060 
16.04.2014  00:00:00           0.000           1.430           1.430           0.050 
17.04.2014  00:00:00           0.000           3.300           3.300           0.060 
18.04.2014  00:00:00           2.070           2.170           2.170           0.070 
19.04.2014  00:00:00           0.000           2.600           2.600           0.070 
20.04.2014  00:00:00           0.000           4.500           4.500           0.080 
21.04.2014  00:00:00           0.000           6.270           6.270           0.090 
22.04.2014  00:00:00           0.000           7.670           7.670           0.100 
23.04.2014  00:00:00           0.000           8.300           8.300           0.080 
24.04.2014  00:00:00           0.000           5.270           5.270           0.050 
25.04.2014  00:00:00           0.000           3.700           3.700           0.030 
26.04.2014  00:00:00           0.000           5.300           5.300           0.030 
27.04.2014  00:00:00           0.000           8.270           8.270           0.030 
28.04.2014  00:00:00           0.000           9.100           9.100           0.030 
29.04.2014  00:00:00           0.000           8.870           8.870           0.030 
30.04.2014  00:00:00           0.000           5.530           5.530           0.020 
01.05.2014  00:00:00           0.000           2.830           2.830           0.020 
02.05.2014  00:00:00           0.000           1.400           1.400           0.010 
03.05.2014  00:00:00           0.000           2.700           2.700           0.010 
04.05.2014  00:00:00           0.000           2.100           2.100           0.010 
05.05.2014  00:00:00           0.000           3.270           3.270           0.010 
06.05.2014  00:00:00          11.530           2.470           2.470           0.030 
07.05.2014  00:00:00          19.170           3.570           3.570           0.070 
08.05.2014  00:00:00           3.200           1.270           1.270           0.040 
09.05.2014  00:00:00           3.830           1.770           1.770           0.020 
10.05.2014  00:00:00           0.000           3.600           3.600           0.020 
11.05.2014  00:00:00           1.730           5.000           5.000           0.020 
12.05.2014  00:00:00           6.300           4.400           4.400           0.020 
13.05.2014  00:00:00           1.470           5.200           5.200           0.020 
14.05.2014  00:00:00           6.800           5.430           5.430           0.020 
15.05.2014  00:00:00           0.330           5.500           5.500           0.010 
16.05.2014  00:00:00           0.000           7.430           7.430           0.010 
17.05.2014  00:00:00           0.000           9.530           9.530           0.010 
18.05.2014  00:00:00           0.000           9.600           9.600           0.010 
19.05.2014  00:00:00           0.370          11.770          11.770           0.000 
20.05.2014  00:00:00           0.000          10.230          10.230           0.000 
21.05.2014  00:00:00           0.000          11.870          11.870           0.000 
22.05.2014  00:00:00           4.030          10.900          10.900           0.000 
23.05.2014  00:00:00           4.730          12.670          12.670           0.000 
24.05.2014  00:00:00           0.100          12.800          12.800           0.000 
25.05.2014  00:00:00           0.000          13.100          13.100           0.000 
26.05.2014  00:00:00           0.000          12.270          12.270           0.000 
27.05.2014  00:00:00           0.000          13.330          13.330           0.000 
28.05.2014  00:00:00           0.000           8.700           8.700           0.000 
29.05.2014  00:00:00           0.000           9.030           9.030           0.000 
30.05.2014  00:00:00           0.000          13.500          13.500           0.000 
31.05.2014  00:00:00           0.000          14.070          14.070           0.000 
01.06.2014  00:00:00           0.000          12.430          12.430           0.000 
02.06.2014  00:00:00           0.000          14.330          14.330           0.000 
03.06.2014  00:00:00           0.000          13.530          13.530           0.000 
04.06.2014  00:00:00           1.830          12.670          12.670           0.000 
05.06.2014  00:00:00          20.300           9.970           9.970           0.040 
06.06.2014  00:00:00          21.730          10.070          10.070           0.050 
07.06.2014  00:00:00           0.000           9.830           9.830           0.020 
08.06.2014  00:00:00           0.000          13.770          13.770           0.010 
09.06.2014  00:00:00           0.030          13.900          13.900           0.010 
10.06.2014  00:00:00           0.000          16.770          16.770           0.000 
11.06.2014  00:00:00           0.500          14.830          14.830           0.000 
12.06.2014  00:00:00           0.000          14.270          14.270           0.000 
13.06.2014  00:00:00           0.000          11.230          11.230           0.000 
14.06.2014  00:00:00           0.000          11.570          11.570           0.000 
15.06.2014  00:00:00           0.000          12.770          12.770           0.000 
16.06.2014  00:00:00           0.000          16.430          16.430           0.000 
17.06.2014  00:00:00           0.000          13.500          13.500           0.000 
18.06.2014  00:00:00           0.000          14.000          14.000           0.000 
19.06.2014  00:00:00           0.000          15.500          15.500           0.000 
20.06.2014  00:00:00           0.000          11.530          11.530           0.000 
21.06.2014  00:00:00           0.000           9.730           9.730           0.000 
22.06.2014  00:00:00           0.000           8.770           8.770           0.000 
23.06.2014  00:00:00           0.000          10.370          10.370           0.000 
24.06.2014  00:00:00           0.000           9.730           9.730           0.000 
25.06.2014  00:00:00           0.000          11.200          11.200           0.000 
26.06.2014  00:00:00           0.030          12.230          12.230           0.000 
27.06.2014  00:00:00           0.000          11.170          11.170           0.000 
28.06.2014  00:00:00           0.100           9.470           9.470           0.000 
29.06.2014  00:00:00           0.000           8.900           8.900           0.000 
30.06.2014  00:00:00           0.030          10.770          10.770           0.000 
01.07.2014  00:00:00          16.030           9.530           9.530           0.010 
02.07.2014  00:00:00          10.900          10.870          10.870           0.000 
03.07.2014  00:00:00           5.100          13.630          13.630           0.000 
04.07.2014  00:00:00           0.000          12.370          12.370           0.000 
05.07.2014  00:00:00           1.530          11.830          11.830           0.000 
06.07.2014  00:00:00           9.130          13.900          13.900           0.000 
07.07.2014  00:00:00          15.070          14.300          14.300           0.010 
08.07.2014  00:00:00           1.770          14.600          14.600           0.020 
09.07.2014  00:00:00          25.570          16.830          16.830           0.040 
10.07.2014  00:00:00           0.000          18.200          18.200           0.020 
11.07.2014  00:00:00           0.000          17.970          17.970           0.010 
12.07.2014  00:00:00           0.000          18.430          18.430           0.010 
13.07.2014  00:00:00           0.000          15.900          15.900           0.010 
14.07.2014  00:00:00           3.400          16.200          16.200           0.010 
15.07.2014  00:00:00           9.530          14.230          14.230           0.010 
16.07.2014  00:00:00           0.870          13.900          13.900           0.010 
17.07.2014  00:00:00           0.000          15.330          15.330           0.000 
18.07.2014  00:00:00           0.000          14.030          14.030           0.000 
19.07.2014  00:00:00           0.000          15.400          15.400           0.000 
20.07.2014  00:00:00           0.000          16.400          16.400           0.000 
21.07.2014  00:00:00           0.000          16.270          16.270           0.000 
22.07.2014  00:00:00           0.000          18.230          18.230           0.000 
23.07.2014  00:00:00           0.000          19.670          19.670           0.000 
24.07.2014  00:00:00           0.000          20.300          20.300           0.000 
25.07.2014  00:00:00           0.100          20.470          20.470           0.000 
26.07.2014  00:00:00           4.670          18.630          18.630           0.000 
27.07.2014  00:00:00           2.730          18.870          18.870           0.010 
28.07.2014  00:00:00           5.300          15.570          15.570           0.010 
29.07.2014  00:00:00           0.000          18.170          18.170           0.000 
30.07.2014  00:00:00           0.000          18.070          18.070           0.000 
31.07.2014  00:00:00           0.000          14.800          14.800           0.000 
01.08.2014  00:00:00           0.000          13.500          13.500           0.000 
02.08.2014  00:00:00           0.000          14.570          14.570           0.000 
03.08.2014  00:00:00           4.830          15.430          15.430           0.040 
04.08.2014  00:00:00          59.700          15.500          15.500           0.080 
05.08.2014  00:00:00           6.430          14.730          14.730           0.030 
06.08.2014  00:00:00           0.000          14.970          14.970           0.020 
07.08.2014  00:00:00           0.000          15.200          15.200           0.010 
08.08.2014  00:00:00           0.400          14.530          14.530           0.010 
09.08.2014  00:00:00           0.000          14.300          14.300           0.010 
10.08.2014  00:00:00          18.430          12.170          12.170           0.030 
11.08.2014  00:00:00          15.900          12.730          12.730           0.160 
12.08.2014  00:00:00          10.030          10.500          10.500           0.080 
13.08.2014  00:00:00           8.700           9.830           9.830           0.060 
14.08.2014  00:00:00          13.070           9.770           9.770           0.050 
15.08.2014  00:00:00           1.370           9.870           9.870           0.030 
16.08.2014  00:00:00           0.100          11.700          11.700           0.020 
17.08.2014  00:00:00           3.930          11.370          11.370           0.010 
18.08.2014  00:00:00           1.670           8.770           8.770           0.010 
19.08.2014  00:00:00           8.930           7.670           7.670           0.020 
20.08.2014  00:00:00           0.730           9.600           9.600           0.010 
21.08.2014  00:00:00           4.300          10.730          10.730           0.010 
22.08.2014  00:00:00           0.000           9.470           9.470           0.010 
23.08.2014  00:00:00           6.730           7.730           7.730           0.010 
24.08.2014  00:00:00           2.930           8.300           8.300           0.010 
25.08.2014  00:00:00           2.330          10.330          10.330           0.010 
26.08.2014  00:00:00           4.200           8.000           8.000           0.010 
27.08.2014  00:00:00           0.000           9.100           9.100           0.000 
28.08.2014  00:00:00           0.130          10.570          10.570           0.000 
29.08.2014  00:00:00           0.000          10.430          10.430           0.000 
30.08.2014  00:00:00          11.670          10.600          10.600           0.040 
31.08.2014  00:00:00          54.130           9.970           9.970           0.290 
01.09.2014  00:00:00           6.800           7.800           7.800           0.070 
02.09.2014  00:00:00           0.430           9.430           9.430           0.030 
03.09.2014  00:00:00           0.270          10.770          10.770           0.020 
04.09.2014  00:00:00           0.100          10.870          10.870           0.010 
05.09.2014  00:00:00           0.000          10.200          10.200           0.010 
06.09.2014  00:00:00           0.000          10.830          10.830           0.020 
07.09.2014  00:00:00          27.870          11.200          11.200           0.050 
08.09.2014  00:00:00          22.470           9.170           9.170           0.070 
09.09.2014  00:00:00           6.400           9.000           9.000           0.040 
10.09.2014  00:00:00           4.530          11.700          11.700           0.020 
11.09.2014  00:00:00           0.000          11.330          11.330           0.020 
12.09.2014  00:00:00           0.000          11.630          11.630           0.010 
13.09.2014  00:00:00           0.000           9.630           9.630           0.010 
14.09.2014  00:00:00           0.000          10.770          10.770           0.010 
15.09.2014  00:00:00           0.000           9.370           9.370           0.010 
16.09.2014  00:00:00           0.000           8.900           8.900           0.010 
17.09.2014  00:00:00           0.000           7.470           7.470           0.000 
18.09.2014  00:00:00           0.000           6.930           6.930           0.000 
19.09.2014  00:00:00           0.000           8.600           8.600           0.000 
20.09.2014  00:00:00           0.000           9.030           9.030           0.000 
21.09.2014  00:00:00           0.270          10.730          10.730           0.000 
22.09.2014  00:00:00           0.000           7.970           7.970           0.000 
23.09.2014  00:00:00           0.000           5.200           5.200           0.000 
24.09.2014  00:00:00           0.000           6.500           6.500           0.000 
25.09.2014  00:00:00           1.570           6.800           6.800           0.000 
26.09.2014  00:00:00           0.000           8.200           8.200           0.000 
27.09.2014  00:00:00           0.530           8.030           8.030           0.000 
28.09.2014  00:00:00           0.000          10.030          10.030           0.000 
29.09.2014  00:00:00           0.000          10.000          10.000           0.000 
30.09.2014  00:00:00           0.000           7.470           7.470           0.000 
01.10.2014  00:00:00           0.000           7.670           7.670           0.000 
02.10.2014  00:00:00           3.000           7.800           7.800           0.000 
03.10.2014  00:00:00           0.000           5.700           5.700           0.000 
04.10.2014  00:00:00           0.430           8.370           8.370           0.000 
05.10.2014  00:00:00           0.200          10.370          10.370           0.000 
06.10.2014  00:00:00           0.000           8.470           8.470           0.000 
07.10.2014  00:00:00           4.030           5.200           5.200           0.030 
08.10.2014  00:00:00          51.200           3.430           3.430           0.200 
09.10.2014  00:00:00          16.200           5.870           5.870           0.140 
10.10.2014  00:00:00          29.300           7.230           7.230           0.150 
11.10.2014  00:00:00           0.000           6.230           6.230           0.050 
12.10.2014  00:00:00          16.670           6.030           6.030           0.080 
13.10.2014  00:00:00           0.000           4.000           4.000           0.040 
14.10.2014  00:00:00           0.000           2.030           2.030           0.020 
15.10.2014  00:00:00           0.670           3.170           3.170           0.020 
16.10.2014  00:00:00           1.930           3.030           3.030           0.030 
17.10.2014  00:00:00          10.800           0.130           0.130           0.030 
18.10.2014  00:00:00          21.530           0.370           0.370           0.140 
19.10.2014  00:00:00          16.930           4.400           4.400           0.140 
20.10.2014  00:00:00           2.570           7.500           7.500           0.060 
21.10.2014  00:00:00           0.000           6.330           6.330           0.050 
22.10.2014  00:00:00          35.130           5.070           5.070           0.210 
23.10.2014  00:00:00          15.870           4.170           4.170           0.130 
24.10.2014  00:00:00          12.370           6.600           6.600           0.100 
25.10.2014  00:00:00           4.700           7.870           7.870           0.050 
26.10.2014  00:00:00           0.170           6.270           6.270           0.030 
27.10.2014  00:00:00           0.000           8.330           8.330           0.020 
28.10.2014  00:00:00           8.900          10.330          10.330           0.020 
29.10.2014  00:00:00          13.570           8.200           8.200           0.060 
30.10.2014  00:00:00           0.000           2.270           2.270           0.030 
31.10.2014  00:00:00           4.670           1.830           1.830           0.030 
01.11.2014  00:00:00          11.000           2.600           2.600           0.040 
02.11.2014  00:00:00           3.270           5.470           5.470           0.050 
03.11.2014  00:00:00          13.030           7.470           7.470           0.090 
04.11.2014  00:00:00          19.570           4.230           4.230           0.090 
05.11.2014  00:00:00           0.000           2.030           2.030           0.040 
06.11.2014  00:00:00           0.000          -1.030          -1.030           0.020 
07.11.2014  00:00:00           1.470          -3.600          -3.600           0.020 
08.11.2014  00:00:00          14.130          -1.100          -1.100           0.060 
09.11.2014  00:00:00           9.270           4.830           4.830           0.050 
10.11.2014  00:00:00           0.000           5.400           5.400           0.030 
11.11.2014  00:00:00           4.970           3.770           3.770           0.030 
12.11.2014  00:00:00           0.530           2.700           2.700           0.020 
13.11.2014  00:00:00           2.170           2.570           2.570           0.030 
14.11.2014  00:00:00           9.930           2.200           2.200           0.090 
15.11.2014  00:00:00           4.900           2.500           2.500           0.130 
16.11.2014  00:00:00           8.800           1.900           1.900           0.110 
17.11.2014  00:00:00           3.070           0.670           0.670           0.050 
18.11.2014  00:00:00           2.870          -0.570          -0.570           0.030 
19.11.2014  00:00:00           1.670          -0.030          -0.030           0.030 
20.11.2014  00:00:00           4.700          -1.100          -1.100           0.020 
21.11.2014  00:00:00           0.100          -2.600          -2.600           0.020 
22.11.2014  00:00:00           0.000          -3.170          -3.170           0.010 
23.11.2014  00:00:00           7.570          -1.870          -1.870           0.050 
24.11.2014  00:00:00          37.630           2.470           2.470           0.200 
25.11.2014  00:00:00           0.000           3.300           3.300           0.040 
26.11.2014  00:00:00           0.000           1.170           1.170           0.020 
27.11.2014  00:00:00           0.000          -2.070          -2.070           0.020 
28.11.2014  00:00:00           0.100          -2.500          -2.500           0.010 
29.11.2014  00:00:00           1.630          -2.070          -2.070           0.010 
30.11.2014  00:00:00           0.530          -3.330          -3.330           0.010 
01.12.2014  00:00:00           0.000          -2.900          -2.900           0.010 
02.12.2014  00:00:00           0.000          -2.630          -2.630           0.010 
03.12.2014  00:00:00           0.000          -2.470          -2.470           0.010 
04.12.2014  00:00:00           0.000           1.100           1.100           0.000 
05.12.2014  00:00:00           1.300          -1.830          -1.830           0.000 
06.12.2014  00:00:00           1.970          -1.570          -1.570           0.000 
07.12.2014  00:00:00           0.130          -1.800          -1.800           0.010 
08.12.2014  00:00:00           1.270           0.230           0.230           0.010 
09.12.2014  00:00:00           0.000          -1.730          -1.730           0.010 
10.12.2014  00:00:00          13.700          -1.530          -1.530           0.010 
11.12.2014  00:00:00           0.100          -0.900          -0.900           0.010 
12.12.2014  00:00:00           0.100          -1.970          -1.970           0.010 
13.12.2014  00:00:00           0.000          -4.530          -4.530           0.010 
14.12.2014  00:00:00           0.000          -2.630          -2.630           0.010 
15.12.2014  00:00:00           5.030           0.370           0.370           0.010 
16.12.2014  00:00:00           2.400          -2.300          -2.300           0.010 
17.12.2014  00:00:00           0.000          -3.530          -3.530           0.010 
18.12.2014  00:00:00           3.300          -4.670          -4.670           0.010 
19.12.2014  00:00:00           0.000          -0.030          -0.030           0.010 
20.12.2014  00:00:00           4.470          -1.230          -1.230           0.010 
21.12.2014  00:00:00           0.000          -1.600          -1.600           0.010 
22.12.2014  00:00:00           2.500           0.770           0.770           0.010 
23.12.2014  00:00:00           0.470           0.870           0.870           0.010 
24.12.2014  00:00:00           0.000          -0.400          -0.400           0.000 
25.12.2014  00:00:00           1.570          -7.530          -7.530           0.010 
26.12.2014  00:00:00           0.000         -11.430         -11.430           0.000 
27.12.2014  00:00:00           0.000          -6.500          -6.500           0.000 
28.12.2014  00:00:00           0.000         -12.200         -12.200           0.000 
29.12.2014  00:00:00           0.200          -7.230          -7.230           0.000 
30.12.2014  00:00:00           0.000          -0.770          -0.770           0.000 
31.12.2014  00:00:00           0.000           3.830           3.830           0.000 
01.01.2015  00:00:00           0.000           3.930           3.930           0.010 
02.01.2015  00:00:00           2.030           4.270           4.270           0.020 
03.01.2015  00:00:00           5.000          -0.230          -0.230           0.020 
04.01.2015  00:00:00          15.630          -2.430          -2.430           0.020 
05.01.2015  00:00:00           0.000          -4.030          -4.030           0.010 
06.01.2015  00:00:00           0.000          -0.730          -0.730           0.010 
07.01.2015  00:00:00           9.300           0.670           0.670           0.020 
08.01.2015  00:00:00           2.530           0.670           0.670           0.030 
09.01.2015  00:00:00           0.000           0.330           0.330           0.020 
10.01.2015  00:00:00           8.670          -2.770          -2.770           0.020 
11.01.2015  00:00:00           8.930          -0.630          -0.630           0.010 
12.01.2015  00:00:00           1.830          -1.530          -1.530           0.010 
13.01.2015  00:00:00           0.270           0.170           0.170           0.010 
14.01.2015  00:00:00           3.500          -2.230          -2.230           0.010 
15.01.2015  00:00:00           2.530          -2.300          -2.300           0.010 
16.01.2015  00:00:00          28.470          -0.670          -0.670           0.010 
17.01.2015  00:00:00           0.270          -1.570          -1.570           0.010 
18.01.2015  00:00:00           0.000          -1.470          -1.470           0.010 
19.01.2015  00:00:00           0.000          -5.930          -5.930           0.010 
20.01.2015  00:00:00           5.570          -4.970          -4.970           0.010 
21.01.2015  00:00:00           9.830          -4.630          -4.630           0.010 
22.01.2015  00:00:00           2.070          -6.170          -6.170           0.010 
23.01.2015  00:00:00           0.700         -10.830         -10.830           0.010 
24.01.2015  00:00:00           5.330          -4.800          -4.800           0.010 
25.01.2015  00:00:00           4.770          -3.630          -3.630           0.010 
26.01.2015  00:00:00           2.530          -1.870          -1.870           0.010 
27.01.2015  00:00:00           0.000          -0.870          -0.870           0.010 
28.01.2015  00:00:00           0.000           0.900           0.900           0.010 
29.01.2015  00:00:00           8.130          -0.700          -0.700           0.010 
30.01.2015  00:00:00           0.200          -3.230          -3.230           0.010 
31.01.2015  00:00:00           2.170          -3.670          -3.670           0.010 
01.02.2015  00:00:00           0.000          -5.000          -5.000           0.010 
02.02.2015  00:00:00           0.300          -5.400          -5.400           0.000 
03.02.2015  00:00:00           0.000          -5.200          -5.200           0.000 
04.02.2015  00:00:00           0.000          -6.900          -6.900           0.000 
05.02.2015  00:00:00           0.000          -8.700          -8.700           0.000 
06.02.2015  00:00:00           0.000          -3.770          -3.770           0.000 
07.02.2015  00:00:00           0.000           3.270           3.270           0.000 
08.02.2015  00:00:00           0.000          -1.530          -1.530           0.000 
09.02.2015  00:00:00           0.000           2.570           2.570           0.000 
10.02.2015  00:00:00           0.000           4.230           4.230           0.000 
11.02.2015  00:00:00           0.000           1.970           1.970           0.000 
12.02.2015  00:00:00           0.000          -0.600          -0.600           0.000 
13.02.2015  00:00:00           0.470          -2.630          -2.630           0.000 
14.02.2015  00:00:00           0.730          -1.600          -1.600           0.000 
15.02.2015  00:00:00           0.000          -1.670          -1.670           0.000 
16.02.2015  00:00:00           4.630          -3.970          -3.970           0.000 
17.02.2015  00:00:00           7.800          -3.100          -3.100           0.010 
18.02.2015  00:00:00           1.500           1.470           1.470           0.010 
19.02.2015  00:00:00           0.000           4.670           4.670           0.020 
20.02.2015  00:00:00           5.000           1.900           1.900           0.030 
21.02.2015  00:00:00           0.000          -1.700          -1.700           0.020 
22.02.2015  00:00:00           0.630          -3.630          -3.630           0.020 
23.02.2015  00:00:00           8.500          -2.030          -2.030           0.020 
24.02.2015  00:00:00          15.530          -1.400          -1.400           0.020 
25.02.2015  00:00:00           6.030          -0.430          -0.430           0.010 
26.02.2015  00:00:00           0.000          -2.030          -2.030           0.010 
27.02.2015  00:00:00          13.070          -1.630          -1.630           0.010 
28.02.2015  00:00:00           0.100          -1.570          -1.570           0.010 
01.03.2015  00:00:00          12.700          -0.370          -0.370           0.010 
02.03.2015  00:00:00           4.400          -0.200          -0.200           0.010 
03.03.2015  00:00:00           0.030          -1.570          -1.570           0.010 
04.03.2015  00:00:00           0.000          -4.800          -4.800           0.010 
05.03.2015  00:00:00           0.000          -3.300          -3.300           0.010 
06.03.2015  00:00:00           0.100           1.070           1.070           0.010 
07.03.2015  00:00:00           0.000           2.570           2.570           0.010 
08.03.2015  00:00:00           0.100           5.230           5.230           0.060 
09.03.2015  00:00:00           0.000           2.930           2.930           0.070 
10.03.2015  00:00:00           0.870           0.800           0.800           0.040 
11.03.2015  00:00:00           0.000           2.200           2.200           0.030 
12.03.2015  00:00:00           0.000           0.270           0.270           0.020 
13.03.2015  00:00:00           0.000           0.030           0.030           0.020 
14.03.2015  00:00:00           0.000          -1.630          -1.630           0.010 
15.03.2015  00:00:00           0.000           0.230           0.230           0.010 
16.03.2015  00:00:00           0.000           0.970           0.970           0.010 
17.03.2015  00:00:00           0.000           0.700           0.700           0.010 
18.03.2015  00:00:00           0.000           1.600           1.600           0.010 
19.03.2015  00:00:00           1.770           0.600           0.600           0.010 
20.03.2015  00:00:00           0.570           2.830           2.830           0.020 
21.03.2015  00:00:00           6.300           1.230           1.230           0.030 
22.03.2015  00:00:00           0.000          -3.530          -3.530           0.020 
23.03.2015  00:00:00           3.770           0.370           0.370           0.020 
24.03.2015  00:00:00           0.000           2.130           2.130           0.020 
25.03.2015  00:00:00           4.130           1.870           1.870           0.020 
26.03.2015  00:00:00          19.430          -4.030          -4.030           0.020 
27.03.2015  00:00:00           6.030          -3.130          -3.130           0.020 
